"year","id_","age","sex","race","hompop","moredays","hrsrelax","wkageism","wkracism","wksexism","mntlhlth","wealth","wkageism_bin","wkracism_bin","wksexism_bin"
2018,1634,47,"MALE","White",2,0,3,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1637,54,"FEMALE","White",2,12,3,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1638,33,"MALE","White",2,3,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1639,53,"FEMALE","White",1,30,1,"NO","NO","NO",1,"Less than $5,000",0,0,0
2018,1641,86,"FEMALE","White",1,0,0,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1642,61,"MALE","White",2,3,7,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1644,42,"MALE","White",4,3,0,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1649,30,"FEMALE","White",1,2,5,"YES","NO","NO",5,"Less than $5,000",1,0,0
2018,1651,43,"FEMALE","White",1,2,6,"NO","NO","NO",10,"$20,000 to $40,000",0,0,0
2018,1652,26,"FEMALE","White",4,5,2,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1654,42,"FEMALE","White",4,0,5,"NO","NO","NO",30,"$100,000 to $150,000",0,0,0
2018,1655,42,"MALE","White",6,24,2,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1658,65,"MALE","White",1,12,3,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1659,37,"MALE","White",4,2,8,"NO","NO","NO",1,"$5,000 to $20,000",0,0,0
2018,1661,44,"MALE","White",3,10,3,"NO","NO","NO",0,"Unknown",0,0,0
2018,1662,77,"FEMALE","White",1,13,3,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1663,23,"MALE","White",3,4,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1664,55,"FEMALE","White",2,0,6,"NO","NO","NO",10,"$250,000 to $500,000",0,0,0
2018,1665,37,"MALE","White",5,0,1,"NO","NO","NO",7,"$40,000 to $75,000",0,0,0
2018,1667,60,"FEMALE","White",1,20,3,"NO","NO","NO",3,"$40,000 to $75,000",0,0,0
2018,1669,43,"MALE","White",4,2,5,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1670,43,"FEMALE","Black",4,4,1,"NO","NO","NO",1,"$40,000 to $75,000",0,0,0
2018,1671,21,"MALE","White",2,7,1,"NO","NO","NO",15,"$40,000 to $75,000",0,0,0
2018,1672,51,"FEMALE","White",3,2,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1673,36,"MALE","White",4,1,3,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1675,74,"MALE","White",2,0,3,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1677,34,"FEMALE","White",3,2,8,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1678,30,"FEMALE","White",3,2,4,"NO","NO","NO",10,"Less than $5,000",0,0,0
2018,1679,73,"MALE","White",1,0,3,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1680,34,"MALE","White",3,16,2,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1681,34,"MALE","White",2,20,3,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1682,39,"MALE","White",3,12,6,"NO","NO","NO",6,"$20,000 to $40,000",0,0,0
2018,1685,46,"FEMALE","White",3,2,5,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1687,22,"MALE","White",5,1,4,"NO","NO","NO",15,"Less than $5,000",0,0,0
2018,1688,55,"MALE","White",1,0,4,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1689,59,"FEMALE","White",1,0,5,"YES","NO","NO",2,"Less than $5,000",1,0,0
2018,1691,55,"FEMALE","White",2,2,5,"NO","NO","NO",10,"$20,000 to $40,000",0,0,0
2018,1692,78,"MALE","White",3,0,3,"NO","NO","NO",0,"Unknown",0,0,0
2018,1694,57,"FEMALE","White",1,0,8,"NO","NO","NO",25,"$250,000 to $500,000",0,0,0
2018,1699,25,"FEMALE","White",1,2,9,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1702,58,"MALE","White",2,0,4,"YES","NO","NO",20,"$250,000 to $500,000",1,0,0
2018,1703,57,"MALE","Black",1,2,3,"YES","NO","NO",0,"$75,000 to $100,000",1,0,0
2018,1704,19,"FEMALE","Black",1,1,0,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1706,43,"MALE","White",6,1,1,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1707,64,"MALE","White",1,0,2,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1708,43,"MALE","White",2,6,2,"NO","NO","YES",5,"$250,000 to $500,000",0,0,1
2018,1711,51,"MALE","White",3,0,4,"NO","NO","NO",30,"Less than $5,000",0,0,0
2018,1714,44,"FEMALE","White",1,8,0,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1719,23,"MALE","White",4,2,4,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1720,40,"FEMALE","White",2,1,17,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1722,62,"MALE","White",1,3,4,"NO","NO","NO",0,"Unknown",0,0,0
2018,1723,55,"MALE","White",2,1,4,"NO","NO","NO",30,"$100,000 to $150,000",0,0,0
2018,1724,27,"MALE","White",3,0,2,"NO","NO","NO",10,"Less than $5,000",0,0,0
2018,1725,25,"FEMALE","Other",2,30,6,"YES","NO","NO",0,"$75,000 to $100,000",1,0,0
2018,1726,52,"MALE","White",2,0,2,"YES","NO","NO",0,"$75,000 to $100,000",1,0,0
2018,1729,52,"MALE","White",1,4,3,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1730,41,"MALE","Black",1,4,8,"NO","NO","NO",2,"$20,000 to $40,000",0,0,0
2018,1731,50,"FEMALE","White",1,4,4,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1732,43,"FEMALE","White",4,1,4,"NO","NO","NO",1,"$150,000 to $250,000",0,0,0
2018,1733,69,"MALE","White",3,0,5,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1737,63,"FEMALE","White",2,3,2,"NO","NO","YES",12,"$40,000 to $75,000",0,0,1
2018,1738,59,"FEMALE","White",2,0,3,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1739,24,"MALE","White",2,15,3,"NO","NO","NO",30,"$5,000 to $20,000",0,0,0
2018,1742,39,"FEMALE","White",2,5,2,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1744,38,"MALE","White",2,4,1,"NO","NO","NO",5,"$150,000 to $250,000",0,0,0
2018,1745,63,"FEMALE","White",1,0,4,"NO","NO","NO",10,"$40,000 to $75,000",0,0,0
2018,1747,63,"MALE","Black",3,10,4,"YES","YES","NO",3,"$20,000 to $40,000",1,1,0
2018,1748,58,"MALE","White",1,25,4,"NO","NO","NO",30,"$75,000 to $100,000",0,0,0
2018,1749,25,"MALE","White",3,4,2,"NO","NO","NO",2,"$5,000 to $20,000",0,0,0
2018,1750,51,"MALE","White",2,2,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1751,69,"FEMALE","White",1,0,4,"NO","NO","NO",5,"$75,000 to $100,000",0,0,0
2018,1752,45,"FEMALE","White",4,4,3,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1754,73,"FEMALE","White",1,0,5,"YES","NO","NO",0,"$150,000 to $250,000",1,0,0
2018,1756,35,"FEMALE","White",4,4,2,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1758,61,"FEMALE","White",1,10,5,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1760,54,"MALE","White",4,20,4,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1761,47,"FEMALE","White",4,4,2,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1763,63,"MALE","White",2,25,4,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1765,64,"MALE","White",2,3,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1766,23,"FEMALE","White",4,20,5,"NO","NO","NO",5,"$20,000 to $40,000",0,0,0
2018,1767,27,"MALE","Black",2,0,5,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1768,26,"FEMALE","White",3,28,2,"NO","NO","NO",2,"$5,000 to $20,000",0,0,0
2018,1769,41,"MALE","White",2,3,4,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1770,20,"MALE","White",2,0,6,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1771,54,"MALE","White",1,0,4,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1775,51,"MALE","Other",2,24,7,"NO","NO","NO",0,"Unknown",0,0,0
2018,1778,54,"FEMALE","White",2,1,3,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1781,59,"MALE","White",2,10,5,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1782,31,"FEMALE","White",2,0,0,"NO","NO","NO",30,"Less than $5,000",0,0,0
2018,1783,23,"FEMALE","White",2,2,3,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1784,55,"FEMALE","White",1,2,2,"YES","NO","NO",1,"$75,000 to $100,000",1,0,0
2018,1785,34,"FEMALE","White",5,4,2,"NO","NO","NO",2,"$20,000 to $40,000",0,0,0
2018,1786,37,"FEMALE","White",5,5,2,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1787,30,"FEMALE","White",4,15,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1789,48,"MALE","White",1,3,6,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1790,60,"FEMALE","White",2,0,5,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1791,47,"FEMALE","White",3,4,5,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1792,52,"FEMALE","White",2,0,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1794,29,"MALE","White",4,0,1,"YES","NO","NO",10,"$5,000 to $20,000",1,0,0
2018,1796,36,"MALE","White",5,1,4,"NO","NO","NO",10,"$150,000 to $250,000",0,0,0
2018,1797,64,"FEMALE","White",2,3,4,"NO","NO","NO",1,"$150,000 to $250,000",0,0,0
2018,1799,63,"FEMALE","White",1,2,3,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1800,24,"MALE","Black",1,30,0,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1801,35,"FEMALE","White",1,12,4,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1803,66,"MALE","White",2,3,4,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1804,47,"FEMALE","White",3,3,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1805,53,"MALE","Black",4,25,5,"NO","NO","NO",3,"$500,000 to $1 million",0,0,0
2018,1806,70,"FEMALE","White",3,3,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1807,32,"FEMALE","White",1,20,3,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1808,26,"FEMALE","White",1,0,2,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1809,35,"FEMALE","White",4,3,10,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1810,59,"MALE","White",3,4,4,"NO","NO","NO",0,"Unknown",0,0,0
2018,1811,55,"MALE","White",2,3,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1814,50,"FEMALE","Other",1,0,1,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1817,49,"MALE","White",1,3,5,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1818,57,"MALE","White",1,8,4,"NO","NO","NO",4,"$150,000 to $250,000",0,0,0
2018,1820,56,"MALE","Black",1,14,4,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1821,55,"MALE","White",11,30,5,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1822,45,"MALE","White",1,20,1,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1824,60,"MALE","White",2,8,8,"NO","NO","NO",0,"Unknown",0,0,0
2018,1825,58,"FEMALE","White",2,2,4,"NO","NO","NO",15,"$1 million to $2 million",0,0,0
2018,1827,45,"FEMALE","White",2,4,2,"NO","NO","NO",2,"$500,000 to $1 million",0,0,0
2018,1829,56,"FEMALE","White",3,10,2,"YES","NO","YES",2,"$2 million to $3 million",1,0,1
2018,1830,24,"MALE","White",2,5,4,"NO","NO","NO",10,"$5,000 to $20,000",0,0,0
2018,1832,49,"FEMALE","Black",3,4,5,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1833,25,"FEMALE","Black",2,12,8,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1835,23,"MALE","Black",2,2,6,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1836,23,"FEMALE","Black",2,4,0,"NO","NO","NO",12,"$5,000 to $20,000",0,0,0
2018,1837,73,"FEMALE","White",2,4,3,"NO","NO","NO",0,"Unknown",0,0,0
2018,1841,25,"MALE","White",1,3,3,"NO","NO","NO",5,"$5,000 to $20,000",0,0,0
2018,1842,72,"FEMALE","White",1,3,8,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1844,62,"FEMALE","Black",1,0,8,"NO","NO","NO",30,"$40,000 to $75,000",0,0,0
2018,1846,39,"FEMALE","White",1,4,0,"NO","NO","NO",15,"Less than $5,000",0,0,0
2018,1848,64,"FEMALE","White",2,12,2,"NO","YES","NO",0,"$5,000 to $20,000",0,1,0
2018,1851,35,"MALE","Black",7,12,2,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1852,24,"FEMALE","White",2,5,2,"YES","NO","NO",4,"$5,000 to $20,000",1,0,0
2018,1853,27,"MALE","White",2,5,2,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1859,33,"FEMALE","Other",2,0,4,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1860,28,"FEMALE","White",4,0,5,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1861,30,"FEMALE","White",2,25,0,"YES","NO","NO",15,"Less than $5,000",1,0,0
2018,1863,45,"FEMALE","Other",4,1,12,"NO","YES","NO",0,"$5,000 to $20,000",0,1,0
2018,1868,34,"MALE","White",3,2,12,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1870,59,"FEMALE","Other",1,0,1,"YES","YES","YES",2,"$75,000 to $100,000",1,1,1
2018,1871,49,"MALE","Other",2,30,8,"NO","YES","NO",0,"$150,000 to $250,000",0,1,0
2018,1873,24,"FEMALE","White",5,1,0,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1874,52,"MALE","Other",3,2,2,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1881,24,"FEMALE","Black",4,0,6,"NO","NO","NO",7,"$5,000 to $20,000",0,0,0
2018,1884,21,"MALE","Other",4,2,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1885,34,"MALE","Other",1,7,2,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1886,60,"FEMALE","White",2,2,4,"YES","NO","NO",4,"$250,000 to $500,000",1,0,0
2018,1889,33,"MALE","White",4,0,5,"NO","NO","NO",4,"$100,000 to $150,000",0,0,0
2018,1890,30,"FEMALE","Other",10,2,2,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1891,43,"MALE","Other",4,8,2,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1892,27,"MALE","Other",2,8,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1895,49,"FEMALE","Other",3,0,3,"YES","NO","NO",0,"$100,000 to $150,000",1,0,0
2018,1896,61,"FEMALE","White",5,5,8,"NO","NO","NO",5,"$20,000 to $40,000",0,0,0
2018,1897,39,"MALE","Other",3,0,3,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1898,54,"FEMALE","White",3,0,5,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1899,55,"FEMALE","Other",6,20,3,"NO","NO","NO",0,"Unknown",0,0,0
2018,1900,54,"MALE","Black",1,2,7,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1901,49,"MALE","Other",2,14,4,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1904,43,"MALE","White",2,30,4,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1905,45,"FEMALE","Other",5,0,3,"NO","NO","NO",5,"$5,000 to $20,000",0,0,0
2018,1907,51,"MALE","White",1,6,9,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1908,34,"FEMALE","White",6,10,0,"NO","NO","NO",10,"Less than $5,000",0,0,0
2018,1909,28,"MALE","White",2,1,4,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1910,35,"FEMALE","White",4,5,3,"NO","NO","NO",2,"$250,000 to $500,000",0,0,0
2018,1911,61,"MALE","White",2,3,2,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1912,35,"FEMALE","White",2,6,5,"NO","NO","NO",1,"$75,000 to $100,000",0,0,0
2018,1913,66,"FEMALE","White",2,2,3,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1914,43,"MALE","White",1,15,2,"NO","NO","NO",10,"$250,000 to $500,000",0,0,0
2018,1915,20,"MALE","White",1,0,5,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1919,60,"MALE","White",1,2,4,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1920,34,"MALE","White",2,5,4,"NO","NO","NO",2,"$40,000 to $75,000",0,0,0
2018,1921,31,"FEMALE","White",2,0,8,"NO","NO","NO",7,"$250,000 to $500,000",0,0,0
2018,1922,24,"MALE","White",2,15,0,"NO","NO","NO",1,"Less than $5,000",0,0,0
2018,1923,64,"FEMALE","Other",3,8,4,"YES","NO","YES",0,"$150,000 to $250,000",1,0,1
2018,1924,38,"FEMALE","White",4,3,6,"YES","YES","YES",30,"Unknown",1,1,1
2018,1925,56,"MALE","White",2,30,4,"NO","NO","NO",1,"$40,000 to $75,000",0,0,0
2018,1926,60,"FEMALE","White",1,3,3,"NO","NO","NO",5,"$20,000 to $40,000",0,0,0
2018,1927,27,"MALE","White",3,0,8,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1928,25,"FEMALE","White",3,4,5,"NO","NO","NO",5,"$5,000 to $20,000",0,0,0
2018,1929,38,"MALE","Other",1,20,1,"NO","NO","NO",2,"Unknown",0,0,0
2018,1930,71,"FEMALE","Other",1,0,8,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1931,73,"MALE","White",2,1,6,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1933,30,"FEMALE","White",4,0,3,"NO","NO","NO",1,"Less than $5,000",0,0,0
2018,1935,53,"FEMALE","White",3,0,7,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1936,41,"MALE","White",2,0,3,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1937,56,"FEMALE","White",2,3,3,"NO","NO","NO",10,"$250,000 to $500,000",0,0,0
2018,1938,26,"FEMALE","White",2,1,0,"NO","NO","NO",20,"Less than $5,000",0,0,0
2018,1941,56,"MALE","White",2,12,5,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1945,44,"FEMALE","White",2,18,1,"NO","NO","NO",10,"$2 million to $3 million",0,0,0
2018,1948,24,"MALE","White",4,1,3,"NO","NO","NO",3,"$20,000 to $40,000",0,0,0
2018,1950,29,"MALE","White",1,10,2,"NO","NO","NO",10,"$40,000 to $75,000",0,0,0
2018,1952,33,"FEMALE","White",3,2,4,"NO","NO","NO",1,"$100,000 to $150,000",0,0,0
2018,1955,46,"MALE","White",2,10,4,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1956,30,"FEMALE","White",5,5,4,"NO","YES","YES",2,"$250,000 to $500,000",0,1,1
2018,1957,49,"FEMALE","White",1,20,5,"NO","NO","NO",4,"$250,000 to $500,000",0,0,0
2018,1958,51,"MALE","White",2,4,2,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1961,69,"FEMALE","Other",1,2,4,"NO","NO","NO",7,"$75,000 to $100,000",0,0,0
2018,1962,24,"MALE","White",4,0,4,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1963,43,"MALE","Other",2,0,4,"NO","NO","NO",0,"Unknown",0,0,0
2018,1964,42,"FEMALE","Other",2,0,2,"NO","NO","NO",4,"Less than $5,000",0,0,0
2018,1965,30,"MALE","Other",5,3,2,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1966,32,"FEMALE","White",5,0,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1969,28,"FEMALE","White",3,1,14,"NO","NO","NO",25,"$250,000 to $500,000",0,0,0
2018,1971,51,"FEMALE","White",1,17,6,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1972,32,"MALE","White",2,0,4,"NO","NO","NO",3,"$40,000 to $75,000",0,0,0
2018,1974,59,"MALE","White",3,10,3,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1975,38,"FEMALE","White",7,0,2,"NO","NO","NO",3,"Unknown",0,0,0
2018,1978,29,"MALE","White",2,0,1,"NO","NO","NO",1,"$20,000 to $40,000",0,0,0
2018,1979,59,"MALE","Other",2,0,7,"NO","NO","NO",2,"Less than $5,000",0,0,0
2018,1980,42,"FEMALE","Other",5,3,2,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1983,34,"MALE","White",1,3,4,"NO","NO","YES",0,"$150,000 to $250,000",0,0,1
2018,1984,32,"FEMALE","White",2,2,3,"NO","YES","YES",0,"$20,000 to $40,000",0,1,1
2018,1986,35,"FEMALE","Other",6,8,0,"NO","NO","NO",2,"Less than $5,000",0,0,0
2018,1991,44,"MALE","Other",4,0,0,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,2002,60,"FEMALE","White",1,2,2,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,2003,56,"FEMALE","White",2,5,3,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,2004,55,"FEMALE","White",3,0,4,"NO","NO","NO",3,"$250,000 to $500,000",0,0,0
2018,2007,29,"FEMALE","Other",5,0,4,"NO","NO","NO",22,"Less than $5,000",0,0,0
2018,2008,46,"FEMALE","White",1,5,1,"NO","NO","NO",3,"$250,000 to $500,000",0,0,0
2018,2013,25,"MALE","White",2,1,3,"YES","NO","NO",7,"Less than $5,000",1,0,0
2018,2016,53,"FEMALE","White",1,2,1,"NO","NO","NO",1,"$5,000 to $20,000",0,0,0
2018,2020,51,"MALE","White",2,20,2,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,2024,57,"MALE","White",2,10,8,"NO","NO","NO",4,"$3 million to $4 million",0,0,0
2018,2025,44,"MALE","White",4,5,8,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,2027,44,"MALE","White",1,2,4,"NO","NO","YES",1,"$100,000 to $150,000",0,0,1
2018,2028,58,"FEMALE","White",1,2,3,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,2029,41,"FEMALE","White",3,2,4,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,2031,28,"FEMALE","White",2,4,7,"NO","NO","NO",10,"$5,000 to $20,000",0,0,0
2018,2032,36,"FEMALE","White",2,0,1,"NO","NO","NO",2,"$100,000 to $150,000",0,0,0
2018,2034,25,"FEMALE","White",2,0,4,"NO","NO","NO",4,"$5,000 to $20,000",0,0,0
2018,2035,62,"FEMALE","Other",2,1,3,"NO","NO","NO",20,"$250,000 to $500,000",0,0,0
2018,2036,33,"FEMALE","White",1,2,1,"NO","NO","NO",15,"$40,000 to $75,000",0,0,0
2018,2037,37,"MALE","White",1,2,6,"NO","NO","NO",3,"$20,000 to $40,000",0,0,0
2018,2038,36,"MALE","White",1,20,2,"NO","NO","NO",20,"Less than $5,000",0,0,0
2018,2040,61,"FEMALE","Other",4,20,2,"NO","NO","NO",1,"Unknown",0,0,0
2018,2041,71,"MALE","White",2,20,1,"NO","NO","NO",0,"$2 million to $3 million",0,0,0
2018,2042,53,"MALE","White",2,10,2,"NO","NO","NO",30,"$2 million to $3 million",0,0,0
2018,2044,50,"MALE","Other",1,0,4,"NO","NO","NO",3,"Unknown",0,0,0
2018,2049,66,"MALE","White",2,0,4,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,2050,35,"MALE","White",3,28,1,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,2051,44,"MALE","White",2,1,4,"NO","NO","YES",1,"$250,000 to $500,000",0,0,1
2018,2055,18,"MALE","White",2,3,3,"YES","NO","NO",3,"Less than $5,000",1,0,0
2018,2056,36,"MALE","White",1,20,6,"NO","YES","YES",2,"$5,000 to $20,000",0,1,1
2018,2062,56,"FEMALE","White",3,4,4,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,2063,53,"FEMALE","White",3,30,2,"NO","NO","NO",5,"Less than $5,000",0,0,0
2018,2064,54,"FEMALE","White",2,0,8,"NO","NO","NO",0,"$5 million to $10 million",0,0,0
2018,2066,37,"MALE","Other",2,10,6,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,2068,51,"FEMALE","White",1,3,3,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,2069,52,"FEMALE","White",1,1,5,"NO","NO","NO",15,"Unknown",0,0,0
2018,2074,22,"MALE","White",2,2,4,"NO","YES","YES",0,"$5,000 to $20,000",0,1,1
2018,2075,53,"FEMALE","White",2,5,0,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,2077,28,"MALE","White",1,20,4,"NO","NO","NO",3,"$20,000 to $40,000",0,0,0
2018,2078,27,"FEMALE","White",5,3,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,2080,26,"MALE","Black",4,2,5,"NO","NO","NO",1,"$40,000 to $75,000",0,0,0
2018,2081,28,"FEMALE","White",2,0,2,"NO","NO","NO",16,"Less than $5,000",0,0,0
2018,2082,66,"FEMALE","White",2,4,5,"YES","NO","NO",5,"$150,000 to $250,000",1,0,0
2018,2083,59,"MALE","White",2,5,10,"NO","NO","NO",2,"$250,000 to $500,000",0,0,0
2018,2085,75,"FEMALE","White",2,0,4,"NO","NO","NO",0,"Unknown",0,0,0
2018,2087,64,"MALE","White",2,0,4,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,2088,36,"MALE","Other",4,28,2,"NO","NO","NO",4,"$250,000 to $500,000",0,0,0
2018,2092,37,"MALE","White",3,5,6,"NO","NO","YES",5,"$5,000 to $20,000",0,0,1
2018,2093,39,"MALE","White",6,20,1,"NO","NO","NO",10,"$250,000 to $500,000",0,0,0
2018,2099,57,"FEMALE","White",1,0,2,"NO","NO","NO",0,"Unknown",0,0,0
2018,2100,44,"FEMALE","White",3,3,3,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,2103,27,"MALE","White",2,4,6,"YES","NO","NO",3,"$40,000 to $75,000",1,0,0
2018,2105,46,"MALE","Other",2,15,6,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,2107,63,"MALE","White",2,5,5,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,2109,56,"FEMALE","White",2,4,5,"NO","NO","YES",0,"$500,000 to $1 million",0,0,1
